,0,30,60,90,120,150,180,210,240,270,300,330,Training
0,0.9486607142857143,0.8697916666666666,0.8028273809523809,0.7738095238095238,0.8177083333333334,0.7738095238095238,0.8058035714285714,0.7395833333333334,0.7410714285714286,0.7886904761904762,0.8675595238095238,0.9226190476190477,0.8926711309523809
1,0.9650297619047619,0.8824404761904762,0.7046130952380952,0.5855654761904762,0.6688988095238095,0.6063988095238095,0.6889880952380952,0.6569940476190477,0.6391369047619048,0.6651785714285714,0.8288690476190477,0.9055059523809523,0.9388020833333334
2,0.9561011904761905,0.7946428571428571,0.6279761904761905,0.5394345238095238,0.609375,0.5215773809523809,0.6116071428571429,0.5930059523809523,0.5863095238095238,0.5989583333333334,0.796875,0.8638392857142857,0.9564732142857143
3,0.9650297619047619,0.8430059523809523,0.7284226190476191,0.6220238095238095,0.6733630952380952,0.6227678571428571,0.6956845238095238,0.6242559523809523,0.6413690476190477,0.6688988095238095,0.8273809523809523,0.8876488095238095,0.9670758928571429
4,0.9724702380952381,0.8385416666666666,0.7150297619047619,0.6324404761904762,0.6778273809523809,0.6101190476190477,0.6681547619047619,0.6316964285714286,0.6592261904761905,0.6577380952380952,0.7834821428571429,0.8623511904761905,0.9717261904761905
5,0.9605654761904762,0.6867559523809523,0.5959821428571429,0.5528273809523809,0.5654761904761905,0.47470238095238093,0.5364583333333334,0.5357142857142857,0.5766369047619048,0.5364583333333334,0.6644345238095238,0.765625,0.9732142857142857
6,0.9799107142857143,0.7998511904761905,0.7150297619047619,0.6376488095238095,0.7269345238095238,0.6465773809523809,0.7321428571428571,0.6153273809523809,0.609375,0.609375,0.7834821428571429,0.8854166666666666,0.9782366071428571
7,0.9799107142857143,0.8638392857142857,0.7790178571428571,0.6934523809523809,0.78125,0.7395833333333334,0.8102678571428571,0.6949404761904762,0.6949404761904762,0.7053571428571429,0.8377976190476191,0.9107142857142857,0.9791666666666666
8,0.9769345238095238,0.9025297619047619,0.8519345238095238,0.7514880952380952,0.8087797619047619,0.7142857142857143,0.7961309523809523,0.7276785714285714,0.75,0.7596726190476191,0.8489583333333334,0.9203869047619048,0.9817708333333334
9,0.9799107142857143,0.8757440476190477,0.8177083333333334,0.7358630952380952,0.7924107142857143,0.7224702380952381,0.7961309523809523,0.7105654761904762,0.7269345238095238,0.703125,0.7953869047619048,0.8861607142857143,0.9784226190476191
10,0.9799107142857143,0.9084821428571429,0.7909226190476191,0.7135416666666666,0.7909226190476191,0.6421130952380952,0.6755952380952381,0.6264880952380952,0.6391369047619048,0.6555059523809523,0.7909226190476191,0.8936011904761905,0.9853050595238095
11,0.9813988095238095,0.8400297619047619,0.7589285714285714,0.7261904761904762,0.8199404761904762,0.7433035714285714,0.7916666666666666,0.6726190476190477,0.6599702380952381,0.6331845238095238,0.7321428571428571,0.8638392857142857,0.9812127976190477
12,0.9828869047619048,0.7805059523809523,0.6785714285714286,0.6577380952380952,0.7291666666666666,0.6294642857142857,0.7061011904761905,0.6309523809523809,0.6369047619047619,0.6235119047619048,0.7217261904761905,0.8199404761904762,0.9793526785714286
13,0.9821428571428571,0.8340773809523809,0.7723214285714286,0.7291666666666666,0.8028273809523809,0.6852678571428571,0.7544642857142857,0.6622023809523809,0.7224702380952381,0.7678571428571429,0.8407738095238095,0.9129464285714286,0.9880952380952381
14,0.9828869047619048,0.8526785714285714,0.7023809523809523,0.6294642857142857,0.6644345238095238,0.59375,0.7075892857142857,0.6294642857142857,0.6331845238095238,0.6398809523809523,0.7321428571428571,0.8162202380952381,0.9841889880952381
15,0.9747023809523809,0.8221726190476191,0.6956845238095238,0.6145833333333334,0.6875,0.5848214285714286,0.6770833333333334,0.5870535714285714,0.5885416666666666,0.5766369047619048,0.6822916666666666,0.8162202380952381,0.9854910714285714
16,0.9761904761904762,0.8050595238095238,0.6882440476190477,0.6793154761904762,0.7462797619047619,0.6532738095238095,0.7023809523809523,0.6428571428571429,0.625,0.5833333333333334,0.6889880952380952,0.7663690476190477,0.9823288690476191
17,0.9732142857142857,0.7760416666666666,0.6867559523809523,0.6837797619047619,0.7581845238095238,0.6257440476190477,0.6383928571428571,0.5982142857142857,0.6205357142857143,0.6168154761904762,0.7232142857142857,0.7983630952380952,0.9875372023809523
18,0.984375,0.8206845238095238,0.6912202380952381,0.6688988095238095,0.7455357142857143,0.6696428571428571,0.7269345238095238,0.6473214285714286,0.6175595238095238,0.6235119047619048,0.7232142857142857,0.8370535714285714,0.9856770833333334
19,0.9717261904761905,0.8928571428571429,0.8184523809523809,0.7641369047619048,0.8385416666666666,0.7946428571428571,0.84375,0.7633928571428571,0.7150297619047619,0.7782738095238095,0.8452380952380952,0.9077380952380952,0.9912574404761905
