,0,30,60,90,120,150,180,210,240,270,300,330,Training
0,0.8846726190476191,0.8988095238095238,0.8869047619047619,0.8616071428571429,0.8601190476190477,0.8720238095238095,0.8824404761904762,0.8965773809523809,0.8854166666666666,0.8616071428571429,0.8623511904761905,0.8675595238095238,0.8392857142857143
1,0.9144345238095238,0.9278273809523809,0.9188988095238095,0.9107142857142857,0.9226190476190477,0.9300595238095238,0.9159226190476191,0.9308035714285714,0.9248511904761905,0.9084821428571429,0.9278273809523809,0.9300595238095238,0.9038318452380952
2,0.9315476190476191,0.9367559523809523,0.9345238095238095,0.9203869047619048,0.9330357142857143,0.9412202380952381,0.9337797619047619,0.9397321428571429,0.9345238095238095,0.921875,0.9375,0.9427083333333334,0.9194568452380952
3,0.9523809523809523,0.9501488095238095,0.9494047619047619,0.9494047619047619,0.9501488095238095,0.9501488095238095,0.9494047619047619,0.9464285714285714,0.9471726190476191,0.9479166666666666,0.9427083333333334,0.9516369047619048,0.9330357142857143
4,0.9568452380952381,0.9538690476190477,0.9397321428571429,0.9427083333333334,0.9419642857142857,0.9456845238095238,0.9523809523809523,0.9441964285714286,0.9345238095238095,0.9412202380952381,0.9412202380952381,0.953125,0.9263392857142857
5,0.9568452380952381,0.9434523809523809,0.9345238095238095,0.9456845238095238,0.9538690476190477,0.9516369047619048,0.9441964285714286,0.9382440476190477,0.9367559523809523,0.9479166666666666,0.9501488095238095,0.9471726190476191,0.9445684523809523
6,0.9456845238095238,0.9464285714285714,0.9449404761904762,0.9389880952380952,0.9419642857142857,0.9441964285714286,0.9419642857142857,0.9523809523809523,0.9479166666666666,0.9427083333333334,0.9441964285714286,0.9464285714285714,0.9402901785714286
7,0.9352678571428571,0.9382440476190477,0.9360119047619048,0.9330357142857143,0.9404761904761905,0.9375,0.9308035714285714,0.9404761904761905,0.9427083333333334,0.9337797619047619,0.9389880952380952,0.9419642857142857,0.9430803571428571
8,0.9561011904761905,0.9642857142857143,0.9605654761904762,0.9605654761904762,0.9635416666666666,0.9642857142857143,0.9583333333333334,0.9613095238095238,0.9575892857142857,0.9561011904761905,0.9605654761904762,0.9605654761904762,0.9427083333333334
9,0.9605654761904762,0.9620535714285714,0.9627976190476191,0.9613095238095238,0.9650297619047619,0.9605654761904762,0.9613095238095238,0.9620535714285714,0.9598214285714286,0.9598214285714286,0.9650297619047619,0.9642857142857143,0.9443824404761905
10,0.9441964285714286,0.9412202380952381,0.9427083333333334,0.9404761904761905,0.9486607142857143,0.9441964285714286,0.9434523809523809,0.9464285714285714,0.9464285714285714,0.9397321428571429,0.9434523809523809,0.9456845238095238,0.9473586309523809
11,0.9553571428571429,0.9605654761904762,0.9583333333333334,0.9583333333333334,0.9575892857142857,0.9516369047619048,0.9575892857142857,0.9590773809523809,0.9598214285714286,0.9575892857142857,0.9561011904761905,0.9501488095238095,0.9443824404761905
12,0.9397321428571429,0.9419642857142857,0.9389880952380952,0.9397321428571429,0.9412202380952381,0.9441964285714286,0.9427083333333334,0.9479166666666666,0.9427083333333334,0.9449404761904762,0.9404761904761905,0.9434523809523809,0.9520089285714286
13,0.9516369047619048,0.9598214285714286,0.9561011904761905,0.9516369047619048,0.9583333333333334,0.9561011904761905,0.9516369047619048,0.9561011904761905,0.9605654761904762,0.9508928571428571,0.9561011904761905,0.9523809523809523,0.9440104166666666
14,0.9561011904761905,0.9583333333333334,0.9613095238095238,0.9635416666666666,0.9590773809523809,0.9583333333333334,0.9516369047619048,0.9568452380952381,0.9561011904761905,0.9575892857142857,0.9568452380952381,0.9575892857142857,0.9453125
15,0.9516369047619048,0.9546130952380952,0.9516369047619048,0.9508928571428571,0.9553571428571429,0.9516369047619048,0.9486607142857143,0.9523809523809523,0.9508928571428571,0.9494047619047619,0.9590773809523809,0.9553571428571429,0.9495907738095238
16,0.9568452380952381,0.9598214285714286,0.9590773809523809,0.9494047619047619,0.9553571428571429,0.9553571428571429,0.9508928571428571,0.9538690476190477,0.953125,0.9456845238095238,0.9538690476190477,0.9598214285714286,0.9508928571428571
17,0.9561011904761905,0.9575892857142857,0.9561011904761905,0.9553571428571429,0.9575892857142857,0.9568452380952381,0.9508928571428571,0.9546130952380952,0.9561011904761905,0.9575892857142857,0.9590773809523809,0.9583333333333334,0.953125
18,0.9523809523809523,0.9546130952380952,0.9575892857142857,0.9546130952380952,0.9590773809523809,0.9575892857142857,0.9538690476190477,0.9553571428571429,0.9613095238095238,0.9568452380952381,0.9590773809523809,0.9583333333333334,0.9486607142857143
19,0.9657738095238095,0.9598214285714286,0.9583333333333334,0.9613095238095238,0.9598214285714286,0.9613095238095238,0.9583333333333334,0.9568452380952381,0.9590773809523809,0.9575892857142857,0.9627976190476191,0.9627976190476191,0.9521949404761905
